comment_id,comment_text,foods
48676918.0,"عالی 
انشالله به مرور بهتر و بهتر هم بشه","[{'title': 'سیب زمینی تنوری'}, {'title': 'سالاد سزار'}, {'title': 'پيتزا استيک و بيكن 26 سانتی متری'}]"
48752696.0,کیفیت پایین و کاملا سرد,[{'title': 'پيتزا رست بيف 26 سانتی متری'}]
48693050.0,خیلی خوب و خوشمزه‌س و بسته بندی خوبی داره و معلومه مشتری براشون مهمه,"[{'title': 'ساندویچ هات داگ پنیری'}, {'title': 'دوغ شیشه ای آبعلی'}]"
48889915.0,ععااالی...من پاستا و چیزبرگر سفارش دادم عااالی بود فقط چیز برگر سرد بود..ولی کیفیت بسته بندی ۲۰,"[{'title': 'چیز برگر'}, {'title': 'نوشابه شیشه ای کوکاکولا'}]"
49527872.0,من که همیشه از کیفیتشون لذت میبرم,"[{'title': 'پيتزا سير و استيک 26 سانتی متری'}, {'title': 'استرامبولی چیکن آلفردو'}]"
49044290.0,فیله ها طعم دار نشده بودن و سیب زمینی سرخ شده جالب نبود اصلا ولی بسته بندی بی نظیر,[{'title': 'فیله استریپس سوخاری'}]
49100611.0,"خیلی بدون طعم و خشک بود 
در کل بد نبود
ولی از باریزو که انقدر همه غذاهاش خوشمزست انتظار بیشتری داشتم","[{'title': 'فیله استریپس سوخاری'}, {'title': 'نوشابه شیشه ای کوکاکولا'}]"
49462858.0,مثل همیشه عالی بود,"[{'title': 'پيتزا پپرونی 26 سانتی متری'}, {'title': 'بیکن برگر'}, {'title': 'لیموناد'}, {'title': 'دوغ شیشه ای آبعلی'}]"
49357131.0,عالی,"[{'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'پيتزا سير و استيک 26 سانتی متری'}, {'title': 'سالاد مرغ و بیکن'}]"
48973899.0,غذا مثل همیشه عالی ، ولی اینکه گرم و تازه رسید بی تاثیر نیست . خسته نباشید .,[{'title': 'پيتزا سير و استيک 26 سانتی متری'}]
49633612.0,در یک کلام عاااااالی,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'کلاسیک برگر'}]"
49395539.0,مثل همیشه عالی و خوشمزه بود و زود ارسال شد,"[{'title': 'استرامبولی چیکن آلفردو'}, {'title': 'نوشابه قوطی اسپرایت'}]"
49530418.0,خیلی کیف کردم دمتون گرم اولین بار بود سفارش میدادم راضی بودم فقط یه پیشنهاد داشتم اگر کنار برگراتون مقداری سیب زمینی هم باشه بهتره بنظرم حتی مثلا یه مشت کوچیکم باشه خوبه تکمیل میکنه کارو,"[{'title': 'باریزو برگر'}, {'title': 'پنیر ميكس(اضافه)'}, {'title': 'آب معدنی کوچک'}]"
49679560.0,پاستا ۷وب بود ولی سیب زمینی و سس آن اصلا خوب نبود,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'سیب زمینی تنوری با پنیر دیپ گودا'}]"
48972256.0,همه چی مزه گشنیز جعفری میداد,"[{'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'سوپ قارچ (تک نفره)'}, {'title': 'استرامبولی چیکن آلفردو'}]"
49846621.0,همه چی عالی بود فقط پیتزا استیک بیش از حد چرب بود به صورتی که کاغذ زیر پیتزا کامل از روغن پر شده چرب شده بود,"[{'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'آلفردو برگر'}]"
49829340.0,خوشمزه و گرم مرســــــی,"[{'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'ماءالشعیر شیشه ای هی دی استوایی'}]"
49909468.0,مثل همیشه عالی. پاستا حجمش کم شده نسبت به قبل ولی خوشمزه بود. ساندویچ رو خیلی توصیه نمیکنم.,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'پيتزا گوشت و قارچ 26 سانتی متری'}, {'title': 'ساندویچ بیکن تنوری'}]"
48455988.0,سوسیسها رو کمی بیشتر سرخ کن خو,"[{'title': 'سوپ قارچ (تک نفره)'}, {'title': 'ساندویچ بندری'}, {'title': 'قارچ (اضافه)'}]"
47459410.0,حجمش کم شده بود واسه چهارمین بار بود سفارش دادم به توضیحات توجه نکردین,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'نوشابه قوطی کوکاکولا'}, {'title': 'سیب زمینی تنوری با سس آلفردو'}]"
48422552.0,همه چي عالي بود فقط سس تند خواسته بودم نفرستادن,[{'title': 'ساندویچ هات داگ پنیری'}]
48518082.0,سیب زمینی تنوری نوشته شده بود ژامبون داره ولی نداشت,[{'title': 'پاستا چیکن آلفردو'}]
45970415.0,با اینکه مشتری همیشگی باریزو هستم اما این‌بار متاسفانه مرغ‌های سالاد سزار کاملا مونده و غیرقابل مصرف بود و طعم سالاد رو هم به کلی تغییر داده بود. گرچه در گذشته همیشه سرویس‌دهی مناسبی داشتند اما این‌بار حتی بعد از اینکه اطلاع دادم هیچ اقدامی نکردند.,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'سالاد سزار'}]"
49815602.0,همه چی عالی ولی کاش پیتزا گرم بود همیشه سرده وقتی میرسه,"[{'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'ساندویچ استیک و بیکن'}]"
46138428.0,"فقط بسته بندی شیک بود 
پیتزا یه ذره نمک که نداشت هیچ ، شیرین بود
سوسیس داخل پیتزا هم که نگم از مزه ش","[{'title': 'پيتزا مخلوط 26 سانتی متری'}, {'title': 'نوشابه قوطی فانتا پرتقالی'}]"
48647190.0,خوشمزه بود و واقعا راضی بودم.. سفارش اولم بود,"[{'title': 'ساندویچ هات داگ پنیری'}, {'title': 'نوشابه قوطی کوکاکولا'}]"
51490124.0,خوب بود,[{'title': 'سالاد سزار'}]
52565049.0,دو تا نوشابه تو سفارشم بود  دادم یکی اومد,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'نوشابه قوطی زیرو'}]"
52446816.0,هیچ نکته مثبتی نداشت,[{'title': 'ساندویچ بندری'}]
52479187.0,خیلی خوشمزه بود فقط کاش سیب رو هم تو ظرف مناسبتری بریزن بوی مقوا میگیره ...مزه غذا عالی بود,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'سیب زمینی با سس آلفردو'}]"
52603579.0,خوشمزه,[{'title': 'پيتزا وجينارا 26 سانتی متری'}]
52613703.0,عالی,"[{'title': 'استرامبولی دونر استیک مرغ'}, {'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'ماءالشعیر شیشه ای هی دی ساده'}]"
52510437.0,واقعا خوشمزه و عالی،بعد از مدت ها طعم پیتزای خوشمزه رو چشیدم.مواد اولیه به‌اندازه و با کیفیت.,"[{'title': 'پيتزا چيكن بيف 26 سانتی متری'}, {'title': 'سالاد سزار'}, {'title': 'دوغ شیشه ای آبعلی'}]"
52556031.0,مرغش خیلی کم بود,[{'title': 'پاستا چیکن آلفردو'}]
52449752.0,پاستا کیفیت بسیار بسیار بدی داشت و خرد و مانده بود. با رستوران تماس گرفتم بازخورد رو به خودشون اطلاع بدم چون مشتری دائم پاستاشون هستم و در جواب به من گفتن اصلا اینطور نیست پاستا تازه بوده و میخواید باز هم ارسال کنیم ولی همونطوره!,"[{'title': 'فیله استریپس سوخاری'}, {'title': 'پاستا چیکن آلفردو'}, {'title': 'پیتزا چیکن آلفردو 26 سانتی متری'}, {'title': 'نوشابه شیشه ای کوکاکولا'}, {'title': 'نوشابه شیشه ای فانتا پرتقالی'}]"
52514092.0,عالی,"[{'title': 'پيتزا رست بيف 26 سانتی متری'}, {'title': 'نوشابه قوطی کوکاکولا'}]"
52244645.0,"لطفا غذا رو در ظروف پلاستیکی سرو نفرمایید
پاستا کلا مزه بدی می داد مزه پلاستیک میداد. همه شو ریختیم دور",[{'title': 'پاستا چیکن آلفردو'}]
51364143.0,یکم گوشت پیتزا بو میداد ولی طعمش خوب بود... همبرگر واقعا خوشمزه بود... پیک خیلی سریع و داغ غذا رو دستم رسوند... ممنون,"[{'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'سیب زمینی سرخ کرده'}, {'title': 'چیز برگر'}]"
51278413.0,خیلی خیلی سایزش کوچیکه، این مدلش رو ندیده بودم تا به الان,[{'title': 'کلاسیک برگر'}]
51381592.0,"باریزو مجموعه خوبی هستش و از مشتریان همیشگیشون هستم. از سبد محصولاتشون اینبار پاستا رو انتخاب کردم که بر خلاف توقعم واقعا ضعیف بود.
تکه های بسیار بسیار کم و کوچک مرغ و قارچ کم","[{'title': 'پاستا چیکن آلفردو'}, {'title': 'سیب زمینی تنوری'}]"
51358046.0,متاسفانه از سفارشم راضی نبودم ،پیتزاها جالب نبودن واقعا ،امیدوارم به کیفیت قبلیتون برگردین.,"[{'title': 'پيتزا وجينارا 26 سانتی متری'}, {'title': 'پيتزا استيک و بيكن 26 سانتی متری'}]"
52451170.0,فقط میشه گفت بی کیفیت و مزخرف,"[{'title': 'استرامبولی ژامبون پنیری'}, {'title': 'ساندویچ رست بیف'}]"
52226417.0,"پیتزا حجمش خوب بود ولی طعمش به ترشی میزد انگار ترشیده بود خمیرش یا موادش مونده بود یه همچین حالت و طعمی!!!!
سیب زمینی ها هم نصف بیشترشون سیاه و روغنی و مونده وسط بعضیهاشم سفت و خام بود
در کل بد بود!","[{'title': 'سیب زمینی تنوری با سس آلفردو'}, {'title': 'سیب زمینی تنوری با پنیر دیپ گودا'}, {'title': 'پيتزا گوشت و قارچ 26 سانتی متری'}]"
51796855.0,در کمال تعجب خود پیتزا ترش و لرج بود انگار وسطش یه چیز ترش ریخته باشن,[{'title': 'پيتزا گوشت و قارچ 26 سانتی متری'}]
52140223.0,سوخاری تازه بود. ولی سیب زمینی خیلیییی پودر سیر داشت! کلا اگر علاقه ای به سیر ندارید از این رستوران سفارش ندید.تو همه چی به شدت سیر داره,"[{'title': 'کلاسیک برگر'}, {'title': 'فیله استریپس سوخاری'}]"
50246441.0,هزینه ی مالیات زیاد هست,"[{'title': 'آلفردو برگر'}, {'title': 'نوشابه شیشه ای فانتا پرتقالی'}, {'title': 'نان سیر'}]"
52430755.0,بسیار خوشمزه و عالی.,[{'title': 'پيتزا چيكن بيف 26 سانتی متری'}]
52578299.0,کیفیت سوخاری معمولی بود و پیتزا خیلی بد بود، انگار از قبل آماده شده بود. دیگه از این رستوران خرید نمیکنم,"[{'title': 'پیتزا چیکن آلفردو 26 سانتی متری'}, {'title': 'فیله استریپس سوخاری'}, {'title': 'سالاد سزار'}, {'title': 'سس سزار (اضافه)'}, {'title': 'نوشابه شیشه ای کوکاکولا'}, {'title': 'نوشابه شیشه ای اسپرایت'}]"
51340311.0,نسبت به قبل واقعا افت کرده. مخصوصا مخلوط اصلا خوب نبود.,"[{'title': 'پيتزا مارگريتا 26 سانتی متری'}, {'title': 'پيتزا مخلوط 26 سانتی متری'}, {'title': 'سیب زمینی با سس آلفردو'}]"
50522219.0,خوشمزه بود ولی سس سیر و چیلی تای نگذاشته بودید,"[{'title': 'فیله استریپس سوخاری'}, {'title': 'پيتزا استيک آلفردو 26 سانتی متری'}]"
50292079.0,"مرغ بسیار بوی ضخم میداد و بیکن ها یخ زده و بی کیفیت و مونده بودند
اولین و آخرین سفارشم از باریزو بود","[{'title': 'سالاد مرغ و بیکن'}, {'title': 'نوشابه شیشه ای اسپرایت'}]"
51321733.0,عالی بود,"[{'title': 'چیز برگر'}, {'title': 'قارچ (اضافه)'}]"
51212221.0,"مرغش کیفیت خیلی خوبی داشت.
سیب زمینی‌هاش مونده و بی‌کیفیت بودن و بخاطر بسته بندی فشرده، له هم شده بودن.",[{'title': 'فیله استریپس سوخاری'}]
50458667.0,"بهترین پیتزای سیر استیک و استیک آلفردو و پاستا تو ستارخان قطعا باریزو هست
لطفا گرون نکنید بتونیم بخریم","[{'title': 'پيتزا سير و استيک 26 سانتی متری'}, {'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'پاستا چیکن آلفردو'}]"
52407346.0,عالی بود,"[{'title': 'فیله استریپس سوخاری'}, {'title': 'نوشابه شیشه ای کوکاکولا'}]"
50304092.0,"پیتزای یه بوی بد و نامطبوعی میداد و انگار که بخوان با ادویه کهنگی گوشتش رو پنهان کنند ولی بدتر شده بود
اونقدر چربی داشت که کل کارتن روغن بود..
اصلا راضی نبودم-_-","[{'title': 'نوشابه شیشه ای کوکاکولا'}, {'title': 'پيتزا استيک آلفردو 26 سانتی متری'}]"
51235018.0,خوشمزه بود,[{'title': 'چیز برگر'}]
51875327.0,خوشمزه بود کاش بیشتر بود,"[{'title': 'استرامبولی چیکن آلفردو'}, {'title': 'نوشابه شیشه ای کوکاکولا'}]"
51050893.0,خیلی سیر استفاده شده بود و بوی سیرش کاملا غالب بود,"[{'title': 'پيتزا سير و استيک 26 سانتی متری'}, {'title': 'نوشابه شیشه ای کوکاکولا'}]"
48505602.0,عالی,"[{'title': 'ساندویچ بیکن تنوری'}, {'title': 'سیب زمینی با پنیر دیپ گودا'}]"
50195458.0,عالي,[{'title': 'پيتزا رست بيف 26 سانتی متری'}]
51087620.0,برگر خوشمزه بود اما کیفیت ساندویج بخصوص نون پایین بود. پیتزا هم معمولی بود.,"[{'title': 'دبل برگر'}, {'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'دوغ شیشه ای آبعلی'}, {'title': 'ساندویچ بیکن تنوری'}]"
49767946.0,خیلی خوشمزه بود,[{'title': 'فیله استریپس سوخاری'}]
49529098.0,اگر سس مخصوص دست ساز برای استرامبولی در نظر گرفته میشد قطعا ۵ میدادم.در کل خوب بود ممنون,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'استرامبولی چیکن آلفردو'}]"
48437268.0,عالی,"[{'title': 'پيتزا رست بيف 26 سانتی متری'}, {'title': 'نوشابه قوطی اسپرایت'}]"
51664036.0,اگر قیمت کمی پایینتر بود...همه فستفودای دیگه رو حذف میکردیم و باریزو میشد تنها رفیق ما,"[{'title': 'استرامبولی چیکن آلفردو'}, {'title': 'ساندویچ هات داگ پنیری'}, {'title': 'سیب زمینی با سس آلفردو'}]"
50377402.0,اولین باره که من یه غذای تخفیف دار خریدم و کیفیتش مثل کیفیت غذای بی تخفیف بود. واقعا امیدوارم که کیفیت باریزو همینجوری بمونه.,[{'title': 'پيتزا استيک آلفردو 26 سانتی متری'}]
52324920.0,کیفیت پاستا دیگه مثل قبل نیست خیلی چرب و روغنی بود تکه های مرغ نپخته بود,[{'title': 'پاستا چیکن آلفردو'}]
52394302.0,خوب بود,[{'title': 'پیتزا چیکن آلفردو 26 سانتی متری'}]
52443506.0,بسیار خوب و خوشمزه,"[{'title': 'سیب زمینی سرخ کرده'}, {'title': 'نوشابه شیشه ای کوکاکولا'}, {'title': 'نوشابه شیشه ای فانتا پرتقالی'}, {'title': 'پيتزا رست بيف 26 سانتی متری'}]"
52175391.0,بسیار عالی و با کیفیت و خوشمزه ، از نظر حجم هم خیلی زیاد بود ، حتی اگر نان اضافه بگیرید ، هر یه دونش ۲ نفر با اشتهای معمولی رو سیر میکنه . خدا قوت,[{'title': 'باریزو برگر'}]
51357549.0,غذا چون دیر رسید خیلی سرد بود,"[{'title': 'سالاد سزار'}, {'title': 'سس سزار (اضافه)'}, {'title': 'استرامبولی ژامبون پنیری'}, {'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'نوشابه قوطی کوکاکولا'}, {'title': 'سیب زمینی با پنیر دیپ گودا'}]"
51313060.0,همبرگر آبدار بود که مورد پسند من بود طعم و کیفیت هم که  مثل همیشه عالی بود,"[{'title': 'کلاسیک برگر'}, {'title': 'سیب زمینی سرخ کرده'}]"
51828648.0,سلام همیشه که سیب زمینی با سس آلفردو میگرفتم سیب زمینی تنوری بود ولی این بار سرخ کرده!,"[{'title': 'سیب زمینی با سس آلفردو'}, {'title': 'پيتزا چيكن بيف 26 سانتی متری'}]"
51243947.0,واقعا افتضاح بود همه مواد روش خام بودن یه چیزی سر هم کردید فرستادید برای مردم .قبلاً خیلی کیفیت بهتری داشت,[{'title': 'پيتزا مخلوط 26 سانتی متری'}]
51306970.0,تا الان ۹ بار از باریزو سفارش دادم و هر بار خیلی راضی بودم بخصوص از برگر و پیتزاهاتون که واقعا عالیه همیشه ممنون از کیفیت خوبتون لطفا همینجوری بمونید من خیلی از بیرون غذا تهیه میکنم و طبق تجربم این اطراف تنها جایی که کیفیت خوبه شمایید,"[{'title': 'سالاد سزار'}, {'title': 'پيتزا سير و استيک 26 سانتی متری'}, {'title': 'باریزو برگر'}, {'title': 'استرامبولی استیک آلفردو'}]"
51298347.0,مثل همیشه راضی بودم,[{'title': 'ساندویچ مرغ و سس تارتار'}]
50632020.0,خیلی خوبو خوشمزه و عالی بود مثل همیشه ،فقط نان بروچن و سالاد نداشت,"[{'title': 'آلفردو برگر'}, {'title': 'فیله استریپس سوخاری'}]"
50716034.0,چطور ممکنه همه چیز انقدر خوب باشه ؟ برای چندمین بار از این رستوران غذا سفارش دادم. حتی مادرم که هیچوقت از فست فود استقبال نمیکنه گفت عالیه. طعم غذاها عالی کیفیت عالی . من عاشق ساندویچ هاتون شدم. و نوشته های پکیجتون واقعا با مزه است. خلاصه خیلی ممنون برای احترامی که به مشتری میذارین.,"[{'title': 'پيتزا چيكن بيف 26 سانتی متری'}, {'title': 'ساندویچ استیک و بیکن'}, {'title': 'پيتزا پپرونی 26 سانتی متری'}]"
51623616.0,آنقدر خوشمزه بود که ما رو مجاب کرد حضوری بریم، و چقدر از کیفیت و سلیقه خانمهای شعبه ستارخان کیف کردیم در مراجعه حضوری,"[{'title': 'چیز برگر'}, {'title': 'قارچ (اضافه)'}, {'title': 'پنیر ميكس(اضافه)'}]"
51313091.0,طعم خوب بود،بسته بندی هم خوب بود ممنون,"[{'title': 'پيتزا استيک آلفردو 26 سانتی متری'}, {'title': 'نوشابه قوطی زیرو'}]"
52304507.0,عالی,"[{'title': 'پاستا چیکن آلفردو'}, {'title': 'ساندویچ هات داگ پنیری'}, {'title': 'فیله استریپس سوخاری'}, {'title': 'استرامبولی ژامبون پنیری'}, {'title': 'نوشابه قوطی کوکاکولا'}]"
